16,Interdisciplinary
3,Physical Sciences
6,Agriculture & Natural Resources
14,Psychology & Social Work
1,Engineering
13,Humanities & Liberal Arts
10,Social Science
9,Health
2,Business
12,Education
11,Biology & Life Science
4,Law & Public Policy
15,Communications & Journalism
8,Arts
7,Industrial Arts & Consumer Services
5,Computers & Mathematics
